Plate,Well,tags,Concentration,BATCH_ID,CPD_ID,Target,mahalanobis_from_pos,mahalanobis_from_neg,Cell_Neurites_LengthPerNuclei_MAP2,Nuclei_Number_Living,Nuclei_Surface_MeanArea,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Intensity_MeanIntensity_TH,Membrane_Intensity_MeanIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_SurfacePerNuclei_TH_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_MAP2_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,IndividualCell_Intensity_RadialProfile_Median_SNCA,Nuclei_Ratio_Living,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,Cell_Correlation_TH_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cell_Intensity_MeanIntensity_SNCA,Cell_SurfacePerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA
PD-SC2-02,G13,Mut;DMSO,,,,,8.422946937936786,2.8873498528310226,154.634,3189.0,827.811,0.88523,0.946378,0.904672,0.94042,78.2853,1014.49,234.055,709.135,7290.75,5171920.0,351.774,-2.67499,700.206,587.538,1254340.0,0.529505,1789.52,3688.55,5660.17,107.293,1.54723,1.59987,1312080.0,782.991,55.088,38.9073,39.7781,0.46827,805.444,0.00253779,968.307,0.835254,-2.86803,0.560446,584.81,696.484,1883.86,535.406
PD-SC2-02,H05,Mut;OSI-027,5e-06,S2624-01,OSI-027,mTOR,4.477642161400597,4.544635062614766,206.08,3173.0,877.398,0.793256,0.912701,0.875512,0.937283,99.4931,1435.27,240.77,770.074,6099.9,4327010.0,351.042,-1.03482,673.475,617.316,1060580.0,0.570487,1482.59,3213.54,6097.12,144.888,2.57197,2.65467,1180640.0,747.908,29.6039,32.449,31.8682,0.360565,785.859,0.00279238,933.455,0.773337,-1.82558,0.373609,180.499,708.329,1666.79,726.165
PD-SC2-02,G11,Mut;Lamotrigine,5e-06,S3024-01,Lamotrigine,Sodium Channel#5-HT Receptor,10.467464730999422,2.06028382127294,177.121,3132.0,837.398,0.889208,0.944764,0.897829,0.92848,81.3961,1093.01,241.468,785.154,6889.04,4967330.0,352.319,-2.01948,715.429,600.679,1366410.0,0.519104,1895.0,3899.67,6021.8,102.596,1.28211,1.70048,1402040.0,831.971,52.444,37.873,39.1396,0.470789,827.684,0.00255471,1000.65,0.794924,-2.67316,0.542954,601.97,717.322,1954.55,516.265
PD-SC2-02,G12,Mut;PRO,,,,,8.623581781978348,4.122437319368365,179.269,3686.0,818.735,0.871405,0.938958,0.913999,0.958763,88.7168,1464.91,234.245,692.889,6333.24,4373910.0,353.309,-3.0334,736.821,594.004,1196900.0,0.463428,1730.23,4163.31,6647.28,150.925,2.92483,2.28466,1270290.0,663.765,51.3444,41.2995,41.5913,0.421899,794.983,0.00166645,956.145,0.838871,-3.6378,0.498686,576.285,685.111,1854.13,524.126
PD-SC2-02,F05,Mut;ADX-47273,5e-06,S2690-01,ADX-47273,GluR,15.384603489798327,0.32278902831475476,152.515,2496.0,907.727,0.917067,0.95633,0.938702,0.963942,70.7009,990.53,262.883,797.417,10525.6,7990760.0,353.735,-5.07524,870.351,671.484,1730500.0,0.584035,2284.7,4289.84,6662.82,117.255,1.80162,1.49086,1855030.0,884.978,54.3116,43.9029,43.6302,0.455551,973.278,0.00281194,1188.92,0.832,-5.59614,0.499552,1027.94,752.386,2465.53,573.646
PD-SC2-02,F06,Mut;NPS-2143,5e-06,S2633-01,NPS-2143,CaSR,15.567023928130693,1.2625068361382223,231.996,2312.0,918.138,0.902682,0.950692,0.930363,0.95372,72.9836,1300.56,238.622,747.83,11299.3,9077550.0,358.052,-8.81503,1003.57,707.224,1910340.0,0.672714,2332.32,4009.83,7229.52,131.55,2.07609,2.16961,2081500.0,907.409,38.0037,38.6484,32.6018,0.387641,965.11,0.00250803,1146.75,0.810944,-8.69526,0.46736,1122.61,801.55,2596.84,583.546
PD-SC2-02,F07,Mut;Tiotropium Bromide hydrate,5e-06,S2547-01,Tiotropium Bromide hydrate,AChR,11.08137390330298,2.0540920707576458,166.503,2643.0,933.542,0.904275,0.952327,0.932274,0.962164,65.8812,1114.02,244.207,799.331,9499.69,7352800.0,351.835,-5.42822,846.428,662.027,1520100.0,0.538541,1997.69,4127.0,6854.23,134.378,2.22764,1.6689,1639350.0,835.58,38.5162,41.3755,35.7302,0.42054,940.764,0.00218003,1176.44,0.848748,-5.59821,0.428956,751.006,754.685,2172.23,583.652
PD-SC2-02,F08,Mut;Flavopiridol HCl,5e-06,S2679-01,Flavopiridol HCl,CDK,14.457813607517659,0.8444212179593694,161.286,1529.0,842.889,0.796599,0.902551,0.86985,0.921517,90.1355,794.024,258.745,740.174,8543.3,7674900.0,357.224,-2.31824,817.582,637.892,1681760.0,0.640418,1992.96,3704.99,6183.78,107.507,1.84704,1.42016,1823140.0,888.036,46.477,44.4954,47.4114,0.300019,1156.99,0.00354017,1404.94,0.800943,-2.9845,0.39517,912.573,815.026,2236.91,812.577
PD-SC2-02,F09,Mut;Pifithrin-mu,5e-06,S2930-01,Pifithrin-mu,p53,8.80026703004428,3.1718793668912926,199.614,2757.0,839.495,0.898803,0.940515,0.918752,0.948132,60.1169,1165.23,235.122,721.38,7618.52,5777670.0,355.576,-4.60222,835.853,640.502,1322800.0,0.473826,1766.45,4130.21,6892.33,127.48,1.96192,1.8837,1414810.0,838.875,54.8464,41.5876,42.4111,0.42067,878.798,0.00201489,1059.9,0.854354,-4.64764,0.519413,639.639,743.595,1902.66,608.068
PD-SC2-02,F10,Mut;Pentoxyverine Citrate,5e-06,S4143-01,Pentoxyverine Citrate,AChR,16.505122449694184,0.8259084057566517,237.196,2019.0,975.439,0.90837,0.943536,0.923229,0.946508,66.7092,1373.33,239.339,751.026,9756.79,7787260.0,352.316,-8.02401,956.254,701.986,1847820.0,0.51172,2297.47,4949.84,8166.54,158.728,2.53086,2.3731,1962900.0,938.35,54.6241,42.1644,41.4758,0.467281,977.833,0.00301096,1197.92,0.829158,-7.6771,0.530854,965.87,792.424,2477.09,552.308
PD-SC2-02,F11,Mut;Rimonabant,5e-06,S3021-01,Rimonabant,Cannabinoid Receptor,8.131860642977248,3.0559438205215836,205.17,2873.0,903.643,0.874695,0.938044,0.918552,0.952315,80.6712,1285.68,238.309,705.977,7126.41,5423180.0,351.182,-2.39125,805.107,640.172,1268170.0,0.528168,1694.22,3744.03,6720.32,132.709,2.14645,2.30007,1403890.0,831.526,47.6892,40.3386,41.2617,0.426442,918.63,0.0032971,1093.82,0.81573,-3.80384,0.467091,495.517,741.295,1893.83,546.249
PD-SC2-02,F12,Mut;PRO,,,,,8.366260984114394,3.7534846617510054,215.804,3058.0,859.984,0.865925,0.935579,0.913669,0.944081,83.9224,1408.08,240.296,760.56,9040.09,7408830.0,353.351,-4.11765,824.75,672.619,1420210.0,0.513394,1760.7,4033.39,7144.18,147.929,2.5961,2.48355,1556310.0,816.56,33.0489,42.0692,36.6792,0.289321,898.068,0.00224581,1085.85,0.833016,-4.60014,0.357821,650.794,790.25,1969.39,699.618
PD-SC2-02,F13,Mut;DMSO,,,,,10.703222323853018,2.078839294659505,190.202,2916.0,917.376,0.900892,0.959191,0.935185,0.965021,77.109,1226.45,240.814,777.074,9402.09,7772140.0,352.705,-4.34271,859.719,683.895,1617450.0,0.527463,2018.87,4318.13,7205.14,146.701,2.45042,2.04584,1739940.0,805.092,38.9405,42.1802,42.1841,0.369313,1000.82,0.00290561,1220.48,0.818641,-4.25844,0.372136,775.954,787.569,2209.25,631.196
PD-SC2-02,F15,Mut;Flibanserin,5e-06,S3716-01,Flibanserin,5-HT Receptor,10.656298590995732,2.2198886253719747,176.47,2868.0,950.54,0.897141,0.951883,0.931311,0.962343,95.7927,1246.89,235.249,861.509,9791.26,7879690.0,353.18,-4.80722,906.053,698.761,2008630.0,0.560408,2178.48,4399.12,7018.41,145.388,2.44579,1.91739,2142760.0,854.366,31.3421,35.498,41.8121,0.228787,1048.91,0.00228345,1249.39,0.811545,-5.60994,0.302316,897.232,899.478,2382.22,907.331
PD-SC2-02,F16,Mut;Ciclopirox ,5e-06,S2528-01,Ciclopirox ,ATPase#Anti-infection,34.271791289722294,8.510098741910197,92.8229,434.0,657.749,0.739631,0.854839,0.746544,0.806452,57.7817,585.171,232.155,773.067,10475.9,10511000.0,376.864,-4.2615,1024.1,726.522,2936510.0,0.595075,3075.86,5477.67,6897.03,88.194,1.16716,0.908571,2724960.0,1467.19,59.4982,43.0498,43.6217,0.432016,1316.49,0.00498673,1720.45,0.710311,-2.95317,0.547282,1564.09,925.809,2943.32,846.357
PD-SC2-02,F04,Mut;Nortriptyline hydrochloride,5e-06,S3698-01,Nortriptyline hydrochloride,Others,11.123551927908936,1.890533636209317,189.148,2781.0,819.156,0.891766,0.942467,0.911183,0.940309,68.9813,1155.82,241.804,690.187,8000.09,5861270.0,351.272,-6.10135,809.924,634.831,1275300.0,0.509112,1735.46,3864.1,6525.36,129.963,2.18948,1.88298,1376660.0,850.73,53.0329,40.2791,40.5105,0.466806,862.809,0.00283052,1030.28,0.831142,-5.91293,0.530251,640.512,725.528,1897.46,496.489
PD-SC2-02,F18,Mut;Salubrinal,5e-06,S2923-01,Salubrinal,PERK,12.12038657685555,2.0900763116906886,184.434,2610.0,905.449,0.889655,0.936782,0.913027,0.952874,57.0442,1120.07,241.745,704.3,8217.08,6301110.0,353.733,-5.11646,853.989,664.89,1565530.0,0.510457,2021.75,4340.8,6891.47,134.95,1.98948,1.885,1641240.0,934.077,55.1491,46.6427,42.3149,0.472011,922.569,0.0020022,1110.6,0.865959,-5.52835,0.522445,804.149,761.892,2154.16,530.524
PD-SC2-02,F17,Mut;Niraparib,5e-06,S2741-01,Niraparib,PARP,8.909905848809784,3.085195700683918,177.002,2534.0,859.396,0.900947,0.942384,0.934096,0.968035,65.8007,1172.4,236.222,779.612,7954.36,6179790.0,351.392,-4.10285,782.474,632.119,1466650.0,0.513773,1924.13,4210.25,7287.19,135.56,2.36696,1.97472,1603510.0,896.23,53.2842,44.3337,43.7746,0.390899,890.336,0.00176572,1064.51,0.854637,-4.29397,0.490036,816.536,753.607,2127.79,584.917
PD-SC2-02,G09,Mut;ZM 336372,5e-06,S2720-01,ZM 336372,Raf,9.79685238634457,2.342562074200592,168.472,3225.0,854.039,0.887752,0.944806,0.911628,0.945426,74.6961,1117.16,236.984,728.033,7872.77,5657350.0,352.227,-3.97343,764.365,612.352,1342920.0,0.549725,1880.22,3765.06,6005.71,113.747,1.70924,1.71236,1419150.0,803.497,55.4618,41.6787,39.8471,0.478248,850.98,0.00208041,1038.44,0.822494,-4.1861,0.560703,651.092,709.65,1999.78,519.41
PD-SC2-02,G08,Mut;Guaiacol,5e-06,S3872-01,Guaiacol,Others,10.190324724915282,2.1854284239014268,151.372,2845.0,851.877,0.876626,0.953954,0.908612,0.93884,84.5906,1008.31,234.6,713.668,8362.56,5878780.0,351.561,-2.44031,722.32,594.063,1363900.0,0.611401,1941.84,3598.32,5749.45,117.787,2.00392,1.53313,1434120.0,761.935,57.5003,38.418,38.8097,0.457518,818.324,0.00214797,982.751,0.831142,-2.71151,0.597276,759.844,692.976,2069.51,537.06
PD-SC2-02,G07,Mut;Dehydroevodiamine hydrochloride,5e-06,S3820-01,Dehydroevodiamine hydrochloride,AChR,10.44084347957349,2.3927776598736488,146.555,3207.0,834.524,0.898659,0.952292,0.912067,0.936077,75.1493,986.258,237.209,718.251,7501.54,5832450.0,354.133,-3.64361,774.985,625.878,1602120.0,0.578309,2097.66,3950.17,6102.25,109.284,1.72709,1.39307,1644180.0,737.103,40.6709,42.1262,45.9102,0.325361,876.185,0.00220679,1047.06,0.849536,-4.25273,0.3569,940.454,748.92,2195.4,678.029
PD-SC2-02,G06,Mut;Dexmedetomidine HCl ,5e-06,S2090-01,Dexmedetomidine HCl ,Adrenergic Receptor,11.835771865982004,1.5958717551584751,147.462,3205.0,853.294,0.881123,0.945398,0.89766,0.926989,103.423,965.022,238.566,721.028,6862.72,4923620.0,353.592,-3.59368,800.202,626.965,1342850.0,0.574596,1882.74,3632.37,5567.44,109.673,1.62651,1.28341,1412970.0,766.52,49.719,36.8547,37.08,0.457575,860.31,0.00252246,1027.64,0.820113,-4.49953,0.54448,683.392,706.119,2001.04,563.164
PD-SC2-02,G05,Mut;Glabridin,5e-06,S3786-01,Glabridin,GABA Receptor#PPAR,12.027579676815904,1.579163511628367,137.339,3217.0,841.146,0.90488,0.954927,0.920423,0.949021,81.6693,1011.76,243.281,737.351,7640.71,5578270.0,357.621,-3.59821,785.163,623.42,1510330.0,0.54615,2079.85,4057.6,6068.31,110.338,1.64446,1.26073,1551410.0,804.436,59.0496,45.2465,42.2156,0.480189,869.752,0.00215153,1042.76,0.834717,-3.7168,0.559454,832.184,719.999,2154.74,569.811
PD-SC2-02,G10,Mut;Cefepime Dihydrochloride Monohydrate,5e-06,S3655-01,Cefepime Dihydrochloride Monohydrate,Anti-infection,12.513790990477576,1.3436887406999287,171.716,3189.0,838.335,0.857008,0.933521,0.889934,0.929445,94.4672,1116.96,237.847,700.8,8940.98,6788740.0,358.019,-3.2623,784.265,627.734,1473560.0,0.54757,1963.73,4067.96,6491.49,131.87,2.06292,1.66565,1569040.0,778.063,54.3788,42.8279,40.3384,0.458391,869.918,0.00215775,1060.6,0.798648,-3.79166,0.545186,751.914,741.249,2116.75,561.892
PD-SC2-02,G03,Mut;Oxybuprocaine HCl,5e-06,S4229-01,Oxybuprocaine HCl,Sodium Channel,14.854822098196006,1.0160460922528243,163.731,3238.0,847.586,0.867511,0.93391,0.880482,0.916615,102.851,984.232,238.06,751.162,7671.08,5740960.0,357.243,-4.09531,809.458,625.074,1633730.0,0.614078,2203.33,3932.47,5743.68,105.46,1.43631,1.6031,1692270.0,871.34,52.4008,38.9514,38.6255,0.457942,879.287,0.0026746,1066.8,0.769304,-4.65044,0.548452,877.078,735.564,2300.65,558.058
PD-SC2-02,F22,Mut;Probenecid ,5e-06,S4022-01,Probenecid ,TRPV,10.37387142898647,2.6313861261733567,196.095,2761.0,841.94,0.902209,0.956175,0.935168,0.964868,54.0242,1325.55,241.635,719.377,7629.48,5576610.0,353.032,-4.89152,821.079,643.802,1348220.0,0.458618,1857.43,4422.99,7460.06,144.76,2.47527,1.98949,1407810.0,884.717,53.0226,43.7463,43.627,0.465916,882.988,0.00233005,1080.96,0.854006,-4.81103,0.486804,681.657,719.088,1957.77,536.951
PD-SC2-02,F21,Mut;A-803467,5e-06,S2785-01,A-803467,Sodium Channel,8.871031021569936,2.740674903934025,203.664,2776.0,867.638,0.876441,0.927954,0.903458,0.943804,77.113,1201.18,248.85,777.062,6691.04,4968410.0,353.028,-3.18765,749.086,623.131,1265610.0,0.482891,1731.76,3986.51,6723.15,136.978,2.09877,2.01298,1378460.0,920.458,20.6951,36.4528,37.6312,0.429107,854.7,0.0024948,1021.99,0.790883,-3.76903,0.220925,491.731,731.684,1883.95,559.868
PD-SC2-02,F20,Mut;Nithiamide,5e-06,S4232-01,Nithiamide,Anti-infection,13.754963586132744,0.792953392786197,174.691,2369.0,904.0,0.925707,0.955255,0.948501,0.97805,61.5122,1166.21,240.77,705.879,11226.7,8863310.0,352.961,-5.8733,878.093,688.971,1825210.0,0.546141,2321.61,4615.3,7400.26,134.984,2.13916,1.97108,1938000.0,948.612,57.2976,45.1887,45.0752,0.445484,972.257,0.00226187,1203.67,0.852158,-5.59451,0.508724,1073.3,776.067,2497.21,573.933
PD-SC2-02,F19,Mut;Sulfamethazine,5e-06,S3133-01,Sulfamethazine,Anti-infection,12.490555979554577,1.4735124135364657,186.801,2572.0,902.974,0.888414,0.935848,0.916796,0.958787,88.6984,1301.68,235.493,752.606,9373.45,7607200.0,354.024,-6.00723,882.481,680.404,1720610.0,0.519673,2117.63,4510.75,7325.33,153.71,2.54084,2.15491,1845540.0,909.271,47.6047,42.3115,43.2588,0.368378,966.531,0.00348617,1182.55,0.828875,-6.40836,0.443651,852.359,801.969,2301.26,641.62
PD-SC2-02,G04,Mut;Benactyzine hydrochloride,5e-06,S3701-01,Benactyzine hydrochloride,AChR,9.465780500802639,2.4655485706389504,153.238,3245.0,853.146,0.886903,0.953159,0.913713,0.935901,66.4995,956.298,240.501,779.754,7685.19,5628460.0,355.109,-3.148,753.938,612.389,1431670.0,0.57072,1964.77,3809.77,6014.67,111.932,1.77446,1.45473,1492350.0,798.077,48.7204,42.6433,41.3878,0.402901,842.192,0.00262567,1022.24,0.817175,-3.30871,0.472667,748.027,721.094,2069.57,586.286
PD-SC2-03,K04,Mut;Dimethyl Fumarate,5e-06,S2586-01,Dimethyl Fumarate,Others,11.2291914027876,1.816868760175458,191.908,2736.0,842.333,0.861111,0.939693,0.919225,0.950658,94.6418,1223.88,249.815,753.445,11111.4,9253840.0,352.016,-5.86083,887.847,706.977,1829810.0,0.599022,2173.51,4273.94,7152.55,155.043,2.64584,2.09073,1986890.0,888.843,21.9961,34.0833,43.7355,0.298567,1006.96,0.00305237,1291.49,0.784629,-5.8515,0.201991,932.964,825.523,2406.83,644.724
PD-SC2-03,K03,Mut;Catharanthine,5e-06,S3202-01,Catharanthine,AChR,10.504168143033267,2.118026149428113,228.486,2671.0,857.194,0.894047,0.947211,0.917634,0.943092,72.4458,1363.08,255.54,787.709,8336.92,6968210.0,352.989,-6.13285,887.283,669.825,1830540.0,0.531356,2224.74,4657.2,7750.9,153.313,2.43914,2.50774,1933110.0,1013.42,33.9326,41.7159,42.7063,0.443877,1000.21,0.00296364,1263.09,0.788836,-5.65268,0.320382,922.351,812.65,2378.78,566.028
PD-SC2-03,J22,Mut;Decamethonium Bromide,5e-06,S4072-01,Decamethonium Bromide,AChR,9.401422752219931,2.628379588035905,207.91,2869.0,881.561,0.892994,0.94946,0.937609,0.965145,106.033,1311.96,243.402,685.994,11005.7,9227970.0,353.165,-7.02435,979.536,725.435,1763290.0,0.567095,2105.89,4327.86,7437.93,154.913,2.51011,2.11268,1923270.0,942.438,49.1604,46.8655,43.9892,0.391453,1066.19,0.00237802,1348.32,0.813901,-6.95453,0.449886,936.391,814.423,2361.51,579.452
PD-SC2-03,J21,Mut;Paroxetine HCl,5e-06,S3005-01,Paroxetine HCl,AChR#5-HT Receptor,16.470525471092966,1.8811611570698772,226.811,2817.0,893.127,0.86617,0.933262,0.910188,0.944267,187.642,1504.79,245.022,700.608,11477.0,9782820.0,355.434,-9.09018,1032.85,765.885,2038610.0,0.628398,2315.82,4523.94,7625.98,174.882,3.14303,2.56391,2284890.0,838.647,28.5543,46.3171,47.3373,0.425679,1083.3,0.00327736,1316.42,0.751601,-9.10494,0.241408,1116.24,846.562,2699.02,574.583
PD-SC2-03,J18,Mut;WAY-100635 Maleate,5e-06,S2663-01,WAY-100635 Maleate,5-HT Receptor,11.214176561892154,1.9668765738527743,258.313,2785.0,878.437,0.890126,0.937882,0.918133,0.952962,87.4694,1525.7,243.267,747.201,10630.4,8853600.0,351.7,-6.25506,924.213,725.676,1813420.0,0.548731,2139.42,4559.34,7963.05,182.262,2.95255,2.88621,1999380.0,903.308,45.4915,39.29,39.5284,0.41428,1032.14,0.00302547,1283.55,0.800517,-5.97924,0.463198,983.471,825.391,2422.35,573.503
PD-SC2-03,J19,Mut;Desvenlafaxine,5e-06,S4113-01,Desvenlafaxine,5-HT Receptor#Adrenergic Receptor,10.347316680963594,2.299488176692815,247.656,2194.0,893.099,0.872835,0.931176,0.908842,0.941203,77.9721,1414.58,249.12,682.058,8831.09,7295080.0,352.889,-6.45971,921.365,713.783,1658470.0,0.523116,2044.7,4552.27,7837.96,161.613,2.31471,2.3845,1813350.0,950.959,46.3739,41.742,40.5925,0.419864,999.531,0.00279972,1245.71,0.81531,-7.41006,0.46209,876.407,797.381,2274.13,596.938
PD-SC2-03,J17,Mut;Higenamine hydrochloride,5e-06,S3960-01,Higenamine hydrochloride,Adrenergic Receptor,11.161101206402254,1.8461708984743186,234.659,2638.0,943.582,0.899545,0.947309,0.928355,0.957544,108.421,1422.61,240.62,742.981,10171.0,9894080.0,353.735,-5.27251,990.921,781.776,2120130.0,0.610211,2242.48,4332.29,7346.94,165.579,2.62972,2.4715,2320750.0,874.641,31.3187,35.5437,35.0298,0.275378,1330.18,0.00449489,1605.15,0.796257,-4.84862,0.357235,1013.97,910.668,2548.4,801.948
PD-SC2-03,J16,Mut;Homatropine Methylbromide,5e-06,S4024-01,Homatropine Methylbromide,AChR,15.038509067239843,1.608480447935596,280.18,2222.0,893.326,0.877138,0.939694,0.919442,0.947795,155.426,1671.11,239.3,621.038,9345.39,7728000.0,353.903,-8.13397,967.24,732.011,1809870.0,0.591112,2141.5,4459.37,7916.72,183.935,2.99899,3.03989,2039750.0,862.666,42.0492,40.0725,33.7033,0.418883,1053.05,0.00257937,1374.12,0.786827,-7.68211,0.501595,1025.57,813.14,2508.48,580.203
PD-SC2-03,J15,Mut;Icotinib,5e-06,S2922-01,Icotinib,EGFR,11.988531134655315,1.5105622571377142,215.526,3232.0,907.747,0.883663,0.956683,0.937809,0.959158,123.961,1370.16,253.127,753.952,11685.1,10288000.0,352.204,-6.8332,952.076,761.767,1937470.0,0.64176,2197.32,4173.42,7050.26,160.744,2.55674,2.33258,2152340.0,864.194,34.4434,39.6427,34.8389,0.389979,1116.4,0.00354011,1436.68,0.791381,-6.95076,0.395024,1034.59,854.46,2518.95,633.589
PD-SC2-03,K05,Mut;Dapson,5e-06,S4612-01,Dapson,Anti-infection,9.793488264730046,2.3519076770675253,201.562,2874.0,864.059,0.895268,0.9492,0.923104,0.952331,83.2614,1274.18,240.214,765.012,9870.92,8258780.0,353.479,-6.30284,924.826,727.238,1708280.0,0.556471,2096.89,4245.31,7104.62,143.377,2.31742,2.02411,1822090.0,909.706,55.0206,43.0906,42.4279,0.480741,1021.57,0.00284527,1274.27,0.806171,-5.97245,0.518748,807.015,803.696,2267.14,579.299
PD-SC2-03,J20,Mut;Esmolol HCl,5e-06,S4100-01,Esmolol HCl,Adrenergic Receptor,9.912883585363867,2.290466685484293,252.709,2708.0,882.082,0.886632,0.9387,0.91322,0.940547,116.578,1427.37,245.604,1250.75,11739.1,11938300.0,351.797,-7.10223,983.107,784.138,2189860.0,0.615698,2256.73,4340.29,7578.08,155.309,2.24146,2.70475,2457290.0,942.735,27.0332,35.9461,35.7846,0.267933,1141.59,0.00446873,1441.38,0.784928,-7.2921,0.30293,1041.0,961.526,2555.62,871.201
PD-SC2-03,K06,Mut;Probenecid ,5e-06,S4022-01,Probenecid ,TRPV,11.475927160371949,1.8485910798558636,197.876,2863.0,878.496,0.888578,0.94132,0.922808,0.954942,91.364,1313.95,239.9,861.647,10216.1,8589980.0,353.624,-6.13399,938.595,727.251,1857220.0,0.542227,2238.67,4734.57,7852.01,172.915,3.03689,2.13021,2021290.0,961.698,49.3825,42.1506,42.2056,0.411228,1085.01,0.0026784,1407.71,0.786107,-6.60442,0.471847,1006.78,815.488,2478.62,601.118
PD-SC2-03,K13,Mut;DMSO,,,,,12.452397201373254,1.6860009780311211,228.93,2106.0,934.742,0.877968,0.946819,0.924501,0.953941,100.43,1303.0,238.524,658.137,11180.9,9446670.0,360.354,-6.94979,957.253,725.181,1969540.0,0.587841,2350.71,4671.61,7754.19,164.84,2.73273,2.23992,2115170.0,865.745,54.8324,43.851,45.5412,0.418396,1047.86,0.00258772,1346.29,0.807515,-6.79514,0.481551,1131.01,816.065,2591.92,626.386
PD-SC2-03,K08,Mut;Umeclidinium bromide,5e-06,S3735-01,Umeclidinium bromide,AChR,11.072907778828037,1.8503067239560151,202.614,2843.0,884.279,0.879001,0.939149,0.912065,0.951811,113.2,1218.0,243.079,753.8,10804.6,8879430.0,351.378,-7.49037,925.906,703.665,1838000.0,0.626597,2165.67,4136.98,6964.07,152.286,2.67958,2.1105,2049990.0,865.169,46.3154,40.5991,43.6258,0.353018,1004.77,0.00275959,1236.57,0.781044,-7.05091,0.427297,972.475,826.095,2481.54,619.834
PD-SC2-03,K09,Mut;Nepicastat HCl,5e-06,S2695-01,Nepicastat HCl,Hydroxylase,7.77478195218839,3.2995038089050617,208.073,2584.0,920.04,0.889706,0.949303,0.920279,0.949303,80.3481,1269.1,235.272,1068.69,9265.93,8219420.0,351.62,-7.74761,961.306,685.553,1915030.0,0.543007,2246.13,4603.48,7464.45,149.253,2.29568,2.09132,2012750.0,985.525,43.377,41.7858,41.5409,0.347538,1041.39,0.00265701,1311.31,0.81798,-8.38714,0.422458,951.36,845.155,2381.52,685.616
PD-SC2-03,K10,Mut;3-Nitropropionic acid,5e-06,S3652-01,3-Nitropropionic acid,Dehydrogenase,8.553360055306918,2.921108435056602,190.418,2673.0,835.643,0.882903,0.939768,0.915825,0.942761,66.8041,930.719,237.154,742.672,11464.9,9272170.0,353.428,-4.61553,912.776,704.689,1711270.0,0.629552,2108.12,3847.66,6385.87,126.922,1.96609,1.88849,1850940.0,920.793,49.8999,43.5849,41.5827,0.401972,1025.1,0.002363,1295.02,0.815685,-5.35434,0.482235,968.761,793.83,2331.66,606.618
PD-SC2-03,K11,Mut;Uniconazole,5e-06,S3660-01,Uniconazole,P450 (e.g. CYP17),8.55897742147394,2.802214809440649,185.715,2778.0,893.541,0.867531,0.934125,0.908567,0.939525,69.637,1068.87,241.197,718.277,10193.3,8088800.0,353.2,-5.9423,857.797,688.294,1599600.0,0.588707,2030.49,4043.34,6781.68,137.077,2.22864,1.8728,1750240.0,923.153,53.4441,45.8894,42.3956,0.455882,946.533,0.00293346,1199.32,0.801732,-5.67648,0.50498,841.866,776.27,2254.67,551.695
PD-SC2-03,K12,Mut;PRO,,,,,12.782938121306046,4.928478324280915,211.16,3545.0,848.464,0.860649,0.939069,0.920169,0.955148,121.035,1519.79,239.517,625.443,9247.01,7290060.0,352.089,-5.51617,861.168,673.469,1553470.0,0.521394,1987.15,4520.81,7337.53,179.365,3.44153,2.64649,1680620.0,772.205,54.6275,46.4541,46.2181,0.373513,928.436,0.00176794,1170.57,0.851345,-5.45505,0.472735,913.953,760.512,2209.85,566.897
PD-SC2-03,K14,WT;DMSO,,,,,1.693571282697003,6.859186883398717,223.659,2410.0,872.634,0.892116,0.946888,0.93444,0.96805,39.7279,1274.71,235.298,853.474,6677.11,4991580.0,351.105,-2.9991,738.985,630.407,1014350.0,0.42242,1408.44,3715.64,6582.2,136.893,1.85791,2.20446,1108300.0,975.324,54.9405,43.3978,44.6663,0.421775,814.899,0.00295937,976.274,0.851891,-2.99206,0.49433,307.653,722.259,1534.49,499.789
