Plate,Well,tags,Concentration,BATCH_ID,CPD_ID,Target,mahalanobis_from_neg,mahalanobis_from_pos,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SC2-02,K09,Mut;Roxithromycin ,5.00E-06,S2506-01,Roxithromycin ,Anti-infection,3.228233887,7.68549255,3261,116.665,0.00159705,0.00180446,0.472232,0.639812,39.513,43.3656,62.8931,68.7862,767.561,663.472,306.493,1282400,661.099,1.19833,1.24267,87.4293,5313.01,1917.65,1932.87,3674.78,1902.03,0.53986,667.222,331.68,1269070,526.024,526.733,705.143,723.5,566.758,691.866,-1.89597,1473.94,-2.84144,778.694,935.293,356.028,649.793,1206.48,-2.84538,168.406,4434570,6651.44,717.001,238.588,861.972,67.5563,0.952469,0.931003,0.966268,0.92211,0.135013,0.864987,820.437
PD-SC2-02,K10,Mut;Histamine,5.00E-06,S3968-01,Histamine,Histamine Receptor,3.354962668,7.295069711,2904,127.175,0.00154084,0.00174487,0.496412,0.628016,39.7985,44.5468,62.204,69.382,759.671,668.021,301.624,1290930,664.057,1.19113,1.27792,89.6309,5689.74,1920.81,1932.46,3776.31,1885.65,0.525412,670.384,325.241,1264110,502.994,503.572,646.725,665.654,575.985,705.283,-3.10975,1448.6,-3.53175,757.671,917.881,351.373,639.75,1184.17,-3.59996,159.757,4840970,7125.72,740.695,234.187,845.32,55.9686,0.95489,0.929408,0.965565,0.92011,0.136742,0.863258,840.901
PD-SC2-02,K11,Mut;(-)-Epicatechin gallate,5.00E-06,S3925-01,(-)-Epicatechin gallate,Others,2.815062843,9.92627823,2803,127.251,0.00157673,0.00178449,0.490023,0.512656,40.4813,40.4474,51.4703,51.4079,648.362,657.543,306.479,1281600,655.873,1.28282,1.20708,89.48,5399.06,1945.55,1949.08,3668.64,1907.9,0.55191,664.031,325.14,1266900,526.938,527.135,733.381,751.711,572.427,684.926,-2.13836,1435.01,-2.29547,770.642,911.39,352.044,636.766,1174.21,-2.31016,167.159,5532740,8194.89,664.637,259.054,900.851,69.1872,0.951124,0.936853,0.9736,0.924724,0.110159,0.889841,855.917
PD-SC2-02,K12,Mut;PRO,,,,,5.807385441,5.603620731,3374,154.154,0.00138357,0.00157527,0.424812,0.524972,42.6643,42.1681,55.5517,55.2756,620.674,652.252,306.012,1176520,648.468,1.85255,2.26627,131.271,6463.44,1781.25,1803.77,4416.06,1738.18,0.409344,655.886,339.561,1140040,534.208,533.172,546.054,550.237,556.487,660.617,-1.85014,1285.88,-2.28083,714.411,833.883,352.883,598.415,1060.62,-2.29075,138.565,4470520,6725.15,651.214,231.942,1302.51,79.3044,0.96888,0.933017,0.95821,0.918494,0.121812,0.878188,891.468
PD-SC2-02,K13,Mut;DMSO,,,,,4.436816821,5.494116545,2844,120.924,0.0021271,0.00238327,0.256723,0.310643,45.5254,45.6877,35.1987,35.3322,724.004,879.002,312.554,1774560,883.82,1.27246,1.54562,101.547,5684.72,1995.33,2018.83,4112.82,1970.4,0.497365,891.885,343.716,1757370,995.059,999.414,733.233,741.643,630.127,728.52,-0.0654479,1863.35,-1.4399,971.826,1143.73,354.94,750.192,1508.63,-1.43955,241.168,7124200,7373.88,768.452,234.667,913.472,67.8889,0.958861,0.936006,0.968354,0.931435,0.141823,0.858177,869.067
PD-SC2-02,K14,WT;DMSO,,,,,6.315131066,1.108610623,1789,147.712,0.00202488,0.00223031,0.451322,0.605825,37.3397,37.8651,55.9858,56.6186,756.307,637.408,310.864,937287,632.97,1.25751,1.10165,93.2497,5415.23,1442.35,1470.47,3656.23,1440.69,0.40856,638.428,338.177,919776,495.22,489.223,257.624,256.064,540.719,598.78,-1.02203,1220.15,-1.38998,689.255,802.427,351.018,579.88,1013.79,-1.36925,138.238,3186920,4826.57,792.848,235.256,854.215,59.5685,0.968139,0.937395,0.966462,0.926775,0.131975,0.868025,891.637
PD-SC2-02,K15,Mut;Paroxetine HCl,5.00E-06,S3005-01,Paroxetine HCl,AChR#5-HT Receptor,3.232986714,7.890122133,2590,141.895,0.00207676,0.00232069,0.465863,0.577843,40.0359,39.9341,57.4408,57.5569,744.354,710.42,310.036,1356660,708.086,1.38574,1.46667,103.065,5537.94,1889.02,1909.66,3842.68,1844.07,0.512396,714.903,335.236,1318330,537.514,538.392,628.218,645.914,582.511,693.214,-2.34842,1489.8,-2.66351,801.908,939.78,352.63,651.624,1215.79,-2.70521,179.587,5014080,6871.55,705.344,235.526,979.347,74.539,0.947876,0.919691,0.96139,0.91583,0.14465,0.85535,861.754
PD-SC2-02,K16,Mut;L-Cycloserine,5.00E-06,S3945-01,L-Cycloserine,Transferase,3.201647661,8.233603623,2792,166.263,0.00190976,0.00215102,0.431303,0.501529,41.408,41.676,51.3404,51.8623,835.632,720.071,328.03,1399480,719.079,1.66165,1.83898,125.772,6283.05,1921.47,1943.53,4179.11,1870.14,0.470722,726.688,363.962,1359010,556.198,557.521,678.432,690.237,610.844,770.651,-4.3458,1584.3,-4.29869,816.365,990.982,351.534,675.027,1289.63,-4.43324,184.468,5285550,7162.07,729.229,236.313,1070.32,61.6645,0.951648,0.922636,0.952364,0.917622,0.148521,0.851479,846.092
PD-SC2-02,K17,Mut;Serotonin HCl,5.00E-06,S4244-01,Serotonin HCl,5-HT Receptor,2.132404315,10.8353358,2857,143.847,0.00189585,0.0021295,0.418987,0.489898,44.0497,44.0224,53.6264,53.5752,801.252,702.057,310.469,1535690,699.89,1.37922,2.06927,122.411,6371.73,2137.92,2187.42,4267.45,2039.49,0.522671,710.677,330.322,1449420,543.208,544.09,857.656,856.224,618.838,771.422,-3.77389,1707.63,-3.90195,863.653,1054.47,354.225,709.2,1382.14,-3.96856,200.833,6391970,8902.24,681.295,241.465,972.146,90.1073,0.953448,0.918096,0.942947,0.893945,0.167298,0.832702,868.167
PD-SC2-02,K18,Mut;AMG-900,5.00E-06,S2719-01,AMG-900,Aurora Kinase,4.262349421,5.116887398,3023,162.352,0.00184216,0.0020606,0.446761,0.581964,38.1103,38.8275,54.8547,55.9509,806.707,694.338,303.054,1192540,691.582,1.63592,1.81203,114.044,5752.11,1689.63,1717.52,3621.82,1643.34,0.486032,699.529,330.039,1149570,525.112,525.422,476.114,484.023,578.56,678.813,-2.24166,1477.54,-2.73949,769.597,932.752,351.797,647.592,1205.92,-2.82158,166.193,4781500,6705.46,733.302,231.812,1032.48,53.5762,0.954019,0.924578,0.952365,0.90043,0.140705,0.859295,831.075
PD-SC2-02,K19,Mut;Leuprolide Acetate,5.00E-06,S3718-01,Leuprolide Acetate,Estrogen/progestogen Receptor,2.366912965,10.29752905,2541,140.519,0.00166564,0.00190019,0.481569,0.591035,42.0707,46.3014,61.9768,67.952,783.753,707.318,314.884,1568100,706.666,1.46493,1.74794,110.513,6226.81,2186.91,2216.96,4206.79,2102.06,0.534388,715.22,340.597,1503430,547.249,547.504,894.968,898.834,606.705,759.946,-3.33092,1646.23,-3.45263,838.107,1021.06,354.941,693.937,1334.01,-3.52452,185.891,6063530,8361.93,670.995,235.241,991.272,85.6908,0.964974,0.941362,0.967336,0.934671,0.143291,0.856709,893.153
PD-SC2-02,K20,Mut;Sarpogrelate hydrochloride,5.00E-06,S3706-01,Sarpogrelate hydrochloride,5-HT Receptor,2.4961957,9.905101967,2564,172.529,0.00151777,0.00173367,0.463479,0.373643,40.3403,41.2915,37.3792,38.319,809.973,708.156,325.359,1484560,707.003,1.45155,1.47737,113.665,6456.98,2057.54,2096.37,4296.82,2015.21,0.494314,715.589,361.172,1442060,530.313,531.905,784.604,790.164,622.149,800.475,-5.05574,1589.74,-4.77866,842.243,991.173,352.817,677.465,1290.9,-4.87298,191.207,5200200,7154.59,669.416,238.85,1056.92,65.8631,0.957878,0.936817,0.960218,0.928627,0.145333,0.854667,886.055
PD-SC2-02,J15,Mut;1-Deoxynojirimycin,5.00E-06,S3839-01,1-Deoxynojirimycin,Others,3.001297323,13.30829774,2446,179.882,0.00223131,0.00252199,0.376464,0.0864815,32.1397,36.3479,7.02158,7.82843,803.629,720.113,333.231,1424410,711.844,1.79015,2.38458,141.034,6717.14,1914.02,1978.04,4056.33,1773.66,0.504572,726.26,337.711,1288130,597.979,584.956,560.03,557.056,650.101,768.673,-4.48415,1700.54,-4.03868,853.027,1050.4,351.327,705.212,1377.09,-4.12447,197.525,5598050,7573.62,862.235,306.425,1161.92,76.315,0.95462,0.910466,0.938267,0.871218,0.157423,0.842577,932.124
PD-SC2-02,K08,Mut;Lumefantrine,5.00E-06,S3746-01,Lumefantrine,Anti-infection,2.578695105,9.682268013,2893,127.869,0.00189675,0.00211831,0.472593,0.286089,41.9987,42.9954,29.7551,30.4992,722.882,693.647,302.989,1438920,693.396,1.36625,1.50092,100.762,5604.96,2059.92,2074.42,3853.84,1994.36,0.558173,701.841,327.65,1399720,527.55,528.338,752.94,766.099,581.512,743.277,-3.26903,1614.22,-3.55992,824.977,1008.04,353.481,684.327,1313.45,-3.59456,193.484,5761500,8068.73,661.106,232.654,941.315,84.1843,0.948496,0.929139,0.969582,0.920152,0.134868,0.865132,872.529
PD-SC2-02,J14,WT;DMSO,,,,,6.436026202,1.218483357,2646,225.021,0.00328804,0.00355917,0.421257,0.539416,32.2863,37.6126,43.6006,50.341,873.655,649.922,307.963,823703,635.639,1.99089,1.40622,110.459,5879.78,1197.06,1267.39,3137.41,1150.65,0.422816,642.068,322.418,738792,489.831,485.84,139.654,136.01,558.163,662.61,-1.86916,1285.71,-2.80032,719.964,833.936,351.028,596.95,1060.94,-2.86345,144.221,2675810,4122.66,796.453,234.118,1208.5,48.9164,0.953893,0.914966,0.940665,0.868481,0.172867,0.827133,819.373
PD-SC2-02,I05,Mut;Pazopanib,5.00E-06,S3012-01,Pazopanib,c-Kit#PDGFR#VEGFR,4.128117088,6.079889504,3236,157.378,0.00226778,0.00251718,0.351024,0.483374,37.8306,37.7469,45.1845,45.124,699.201,689.772,308.422,1272890,686.804,1.57527,1.45005,103.242,5629.44,1829,1845.38,3655.9,1793.22,0.524837,693.047,338.788,1242780,551.727,545.911,578.04,596.357,579.487,667.738,-0.992677,1452.43,-1.72716,782.324,921.022,352.215,641.273,1187.87,-1.75718,172.817,4271010,6070.78,737.36,233.54,1095.37,87.6944,0.929852,0.907293,0.961681,0.902967,0.157511,0.842489,845.575
PD-SC2-02,J12,Mut;PRO,,,,,4.40440994,7.858886113,3425,189.335,0.00193591,0.00217501,0.432502,0.467268,43.0402,46.6435,49.9931,54.2895,747.419,697.014,319.558,1286240,691.755,2.19482,2.66555,147.123,6887.67,1785.76,1845.35,4119.4,1707.25,0.476847,704.209,341.343,1202260,548.274,548.404,494.407,498.248,596.962,713.008,-2.19354,1514.99,-3.04304,797.733,954.425,352.408,657.676,1236.25,-3.1043,172.29,4594180,6610.87,692.522,243.957,1392.86,63.577,0.947153,0.903358,0.925547,0.840876,0.154947,0.845053,891.185
PD-SC2-02,K22,Mut;Phenacetin,5.00E-06,S2577-01,Phenacetin,COX,3.236694079,8.174594784,2607,130.6,0.00182069,0.00205243,0.499251,0.543004,43.1966,42.7953,58.1328,57.8044,778.517,673.776,313.734,1296220,671.328,1.17323,1.76936,112.312,6100.11,1915.8,1923.82,4120.74,1862.13,0.482823,677.866,337.593,1262270,507.894,508.137,642.474,660.363,581.637,709.537,-3.04162,1541.37,-3.38254,798.159,969.256,352.925,664.985,1257.33,-3.47881,178.386,4682830,6900.75,712.76,238.334,920.193,53.2664,0.954354,0.929804,0.963176,0.909858,0.136183,0.863817,873.71
PD-SC2-02,I06,Mut;Nicardipine HCl,5.00E-06,S4181-01,Nicardipine HCl,Calcium Channel,2.582289221,10.28807472,3681,168.924,0.00216449,0.0024364,0.266682,0.327601,32.5355,31.0416,26.1939,25.0395,700.035,731.697,300.561,1561290,730.15,2.06692,2.33636,129.826,6147.07,2086.33,2133.79,3736.19,1957.31,0.603824,745.359,319.904,1458900,622.223,623.407,806.372,820.435,609.921,777.22,-3.84988,1678.03,-3.90535,869.601,1043.83,353.944,701.133,1364.33,-3.95843,202.528,5681170,7771.51,696.534,234.11,1278.72,127.997,0.937789,0.906275,0.94784,0.873947,0.170572,0.829428,855.175
PD-SC2-02,I07,Mut;Choline Chloride,5.00E-06,S4171-01,Choline Chloride,AChR,2.870358941,9.158072804,2792,170.658,0.00181755,0.00204025,0.473873,0.228605,38.5605,36.6306,22.0124,20.9043,720.762,673.438,310.676,1224550,667.813,1.71968,1.84894,114.167,6235.31,1764.57,1818.36,3637.68,1695.92,0.527561,678.234,337.704,1150230,517.012,517.414,545.039,550.946,581.957,709.726,-3.09591,1481.01,-3.3901,773.971,935.405,351.342,648.028,1209.31,-3.48943,167.185,4414840,6472.11,701.498,249.761,1153.95,73.3644,0.948066,0.917622,0.948424,0.871777,0.154708,0.845292,838.246
PD-SC2-02,I08,Mut;Carfilzomib,5.00E-06,S2853-01,Carfilzomib,Proteasome,2.157577557,10.05584955,1178,183.5,0.00261143,0.00285367,0.339664,0.516178,29.6938,30.1733,37.9301,38.3548,880.852,670.273,306.145,1286570,666.377,1.39326,0.975309,91.5176,5689.31,1890.7,1919.47,3347.84,1865.86,0.598393,672.095,332.489,1254040,597.036,588.059,631.36,653.216,569.228,686.49,-1.63754,1436.34,-1.95779,777.348,911.748,354.256,638.812,1174.41,-1.95743,171.266,3582230,5186.76,809.856,246.945,1110.54,126.202,0.906621,0.866723,0.932937,0.872666,0.195904,0.804096,780.407
PD-SC2-02,I09,Mut;(+)-Catechin hydrate,5.00E-06,S3974-01,(+)-Catechin hydrate,Others,2.982302855,8.057752418,3200,148.876,0.00219412,0.0024536,0.47029,0.558357,40.2431,42.2926,56.0148,58.6072,766.444,706.152,312.399,1350650,703.579,1.38441,1.29993,95.7346,5588.41,1880.18,1912.69,3580.08,1840.95,0.552525,712.095,336.71,1310930,552.672,552.06,585.729,598.258,584.321,708.597,-2.07611,1647.03,-3.03213,839.878,1022.85,351.37,691.319,1336.64,-3.10703,200.836,5096750,7044.77,753.292,237.917,990.558,79.5277,0.94625,0.91625,0.954688,0.900625,0.161206,0.838794,873.827
PD-SC2-02,I10,Mut;Pergolide Mesylate,5.00E-06,S4000-01,Pergolide Mesylate,Dopamine Receptor,1.799644141,11.22475524,3047,143.626,0.00228562,0.00252917,0.483287,0.610641,40.0844,44.4494,61.0109,67.3383,703.527,691.398,293.702,1446980,688.918,1.35222,1.79303,111.199,6016.03,2056.33,2092.83,3729.17,1989.34,0.591685,705.779,308.76,1404030,548.779,549.301,780.053,796.913,601.106,778.999,-4.38427,1536.98,-4.79254,814.255,966.611,353.996,664.739,1253.48,-4.87776,180.583,5411490,7663.27,670.133,236.744,1004.33,82.5211,0.9383,0.906465,0.942895,0.86216,0.159912,0.840088,868.322
PD-SC2-02,I11,Mut;Mezlocillin Sodium,5.00E-06,S4179-01,Mezlocillin Sodium,Anti-infection,3.200616824,7.685121877,2960,169.371,0.00216431,0.00241601,0.441288,0.594284,34.7844,35.6388,50.9208,52.2083,685.435,669.942,297.555,1252450,665.3,1.55961,1.34305,101.23,5804.83,1842.62,1869.5,3640.26,1816.75,0.540651,677.001,318.901,1229940,522.577,522.948,560.799,582.239,579.472,686.736,-2.41852,1420.12,-2.789,772.895,904.761,351.433,632.392,1164.13,-2.82224,169.949,4434910,6604.95,721.624,235.216,1116.17,77.5641,0.926689,0.910135,0.964189,0.900676,0.171101,0.828899,875.847
PD-SC2-02,I12,Mut;PRO,,,,,5.103370818,4.916965941,3964,153.619,0.0017273,0.00194171,0.296458,0.307588,36.5426,41.4806,28.1879,31.7273,720.234,703.134,322.295,1206810,698.301,1.58752,2.10317,122.481,5718.24,1668.56,1716.33,3656.02,1623.75,0.495268,711.423,346.141,1155170,639.511,642.491,504.062,512.284,595.405,727.899,-3.63057,1492.25,-3.50439,796.163,942.84,351.669,651.179,1219.36,-3.57143,169.299,5036790,6916.61,720.67,243.674,1107.49,66.6381,0.938194,0.904894,0.938951,0.858476,0.14771,0.85229,842.01
PD-SC2-02,I13,Mut;DMSO,,,,,3.726372024,6.374861276,2872,184.227,0.00228353,0.00253069,0.350416,0.403664,32.3181,31.9687,32.4025,32.0928,683.03,698.374,299.85,1214770,694.756,1.85601,1.49729,107.759,5768.78,1688.55,1739.43,3511.12,1666.69,0.520157,707.645,324.062,1179420,603.688,607.758,534.389,547.753,578.535,668.983,-1.36705,1429.4,-2.0304,770.101,906.936,351.692,634.881,1168.38,-2.05415,165.221,4276320,6005.49,721.96,234.573,1195.31,79.2833,0.918872,0.894499,0.943942,0.876045,0.17849,0.82151,796.183
PD-SC2-02,I14,WT;DMSO,,,,,5.610612568,1.478002258,2892,176.843,0.00313343,0.00339032,0.395963,0.587177,34.6596,34.6013,50.0633,49.9791,735.301,628.632,298.362,867417,617.713,1.57718,1.47898,106.89,5383.69,1343.16,1379.85,3330.74,1343.95,0.429672,629.062,315.939,845426,481.354,476.395,229.569,233.861,539.124,618.434,-0.195952,1341.37,-1.51024,728.33,865.235,351.023,611.641,1105.81,-1.4659,151.135,2683440,4338.99,786.813,235.955,1091.78,70.6808,0.945367,0.911134,0.955394,0.892116,0.162225,0.837775,804.796
PD-SC2-02,I15,Mut;RS-127445,5.00E-06,S2698-01,RS-127445,5-HT Receptor,1.642306603,11.4656889,2982,188.704,0.00299326,0.00330381,0.439852,0.492054,40.3264,39.1515,49.3807,47.6921,796.843,732.949,310.269,1518440,727.471,1.89268,1.92135,123.351,6202.37,1979.74,2071.69,3779.59,1867.2,0.576044,740.725,327.484,1383080,556.561,553.753,661.463,657.987,631.57,815.311,-5.30133,1784.32,-5.31467,886.692,1095.32,352.523,727.737,1441.67,-5.52446,214.557,5903310,7964.79,703.695,239.345,1187.57,102.705,0.934272,0.903756,0.940979,0.870221,0.193836,0.806164,911.87
PD-SC2-02,I16,Mut;Pterostilbene,5.00E-06,S3937-01,Pterostilbene,autophagy,2.297781461,10.41310375,2813,174.57,0.00178781,0.00203051,0.425787,0.418598,45.0039,35.9086,46.8551,37.9211,793.673,717.897,309.266,1488860,714.195,1.75896,1.82104,119.035,6316.59,2028.2,2073.92,3839.06,1906.24,0.570575,727.688,331.24,1387150,574.131,574.39,687.006,693.121,619.55,805.377,-4.94778,1740.71,-4.86665,876.086,1072.58,352.27,716.367,1408.67,-5.08924,211.104,5867310,7952.85,658.735,236.602,1181.18,88.9083,0.94241,0.908638,0.942055,0.869534,0.159043,0.840957,896.603
PD-SC2-02,I17,Mut;Galanthamine,5.00E-06,S3866-01,Galanthamine,AChR,3.218952762,7.630234165,2956,169.977,0.00281699,0.00318294,0.253299,0.319257,36.8612,41.6775,29.5969,32.9971,793.06,889.528,318.51,1901280,894.12,1.73336,1.56854,113.56,6193.09,2092.57,2137.41,3984.01,2015.54,0.555227,909.8,340.666,1833740,1029.84,1034.97,713.965,719.405,676.429,900.94,-3.56074,2254.05,-4.19478,1157.72,1351.47,354.138,851.204,1810.32,-4.35446,318.315,8374040,8370.47,892.44,238.615,1134.64,76.7805,0.950271,0.922869,0.952639,0.90088,0.154946,0.845054,944.256
PD-SC2-02,I18,Mut;Clomipramine HCl ,5.00E-06,S2541-01,Clomipramine HCl ,5-HT Receptor,1.978103965,12.81511506,3344,161.344,0.00147972,0.00170909,0.440724,0.513579,41.7472,41.5246,53.2629,53.123,732.762,736.473,296.382,1603060,735.109,1.86072,3.05864,154.335,6684.03,2074.57,2176.67,3974.33,1898.63,0.588628,760.205,317.754,1443350,546.507,548.016,754.259,729.97,628.024,812.884,-4.35659,1681.71,-4.55613,881.757,1042.88,355.948,703.832,1364,-4.66647,213.726,6272990,8376.5,654.629,237.783,1238.85,135.479,0.944677,0.907596,0.937201,0.844199,0.206643,0.793357,904.842
PD-SC2-02,I19,Mut;Prucalopride,5.00E-06,S2875-01,Prucalopride,5-HT Receptor,1.582017164,11.51916861,2713,178.395,0.00294284,0.00325763,0.358663,0.195363,37.5897,38.4517,18.281,18.7405,784.753,770.565,326.387,1679890,766.191,1.8124,1.58091,108.586,6033.39,2109.25,2180.08,3754.72,2016.72,0.605123,772.57,339.151,1558060,711.214,707.341,802.35,812.684,618.654,740.715,-1.69687,1774.38,-2.57866,906.594,1092.23,352.918,725.627,1436.27,-2.65024,230.248,6511320,7953.36,854.758,254.395,1109.57,100.509,0.933284,0.893107,0.937707,0.874309,0.203464,0.796536,849.742
PD-SC2-02,I20,Mut;Loganin,5.00E-06,S3835-01,Loganin,BACE#AChR,2.331059801,10.03808309,2781,175.127,0.00218652,0.00243345,0.479724,0.546187,41.2521,41.9171,56.0659,56.8602,837.611,702.278,318.139,1389670,696.803,1.63321,1.89265,122.13,6264.56,1930.84,1978.8,3814.34,1833.16,0.533263,708.517,342.949,1298820,523.06,524.282,659.035,670.498,625.388,775.6,-4.06679,1653.49,-3.78482,854.273,1023.86,351.332,693.12,1339.37,-3.85836,197.677,5445860,7665.3,691.487,240.437,1118.88,83.4617,0.942107,0.908666,0.93995,0.886372,0.166117,0.833883,872.338
PD-SC2-02,I21,Mut;Acemetacin,5.00E-06,S2602-01,Acemetacin,COX,2.977450867,7.979421006,2752,159.577,0.00264822,0.00291961,0.362859,0.462362,37.9172,37.7364,43.2739,43.1479,775.552,741.309,313.634,1393650,740.484,1.48813,1.42547,101.6,5662.1,1825.19,1879.99,3617.34,1802.71,0.549156,755.112,337.861,1361250,642.344,646.318,599.875,614.881,621.768,756.678,-2.88413,1679.38,-3.47899,866.788,1042.05,352.034,700.128,1363.38,-3.59533,208.089,5075290,6585.17,737.19,237.6,983.388,78.6601,0.933503,0.90625,0.955669,0.882631,0.188201,0.811799,839.721
PD-SC2-02,I22,Mut;Ginsenoside Rd,5.00E-06,S3931-01,Ginsenoside Rd,Others,2.780155759,9.235067474,3065,158.305,0.00243284,0.00270455,0.454209,0.538754,38.8297,38.91,51.7404,52.024,739.355,701.212,304.886,1290700,696.366,1.57878,2.17625,126.19,6235.01,1802.66,1840.67,3771.53,1739.44,0.521546,706.573,329.977,1229040,577.034,572.474,568.384,577.819,610.244,739.334,-3.65721,1575.77,-3.85593,816.346,987.664,352.197,673.449,1284.2,-3.93697,188.438,5173410,7134.02,780.661,233.031,1198.33,71.7122,0.931811,0.903426,0.939641,0.856444,0.157504,0.842496,822.678
PD-SC2-02,J03,Mut;Atomoxetine HCl,5.00E-06,S3175-01,Atomoxetine HCl,5-HT Receptor,2.353192518,9.784237018,2610,178.981,0.00172224,0.00195251,0.487424,0.527231,40.7255,40.4016,53.0547,52.9718,780.291,688.635,310.984,1464790,682.639,1.71579,1.7441,115.377,6473.09,2065.17,2127.09,3928.49,1986.18,0.563138,693.078,329.893,1376580,524.867,522.186,762.62,773.19,595.097,763.821,-3.95505,1502.25,-4.22346,787.648,944.892,352.022,654.316,1223.97,-4.28036,171.142,5389030,7830.61,710.099,237.625,1166.73,67.3701,0.94636,0.917241,0.945211,0.890805,0.166667,0.833333,893.816
PD-SC2-02,J04,Mut;Ropinirole HCl,5.00E-06,S3189-01,Ropinirole HCl,Dopamine Receptor,3.619941323,7.492788775,3223,195.26,0.00233341,0.00263021,0.27901,0.336295,41.6052,42.5123,34.8235,35.5085,789.087,790.54,313.269,1565590,788.626,2.1072,2.34067,138.168,6431.51,1920.87,1980.4,3837.39,1834.36,0.557147,808.552,339.512,1483170,741.811,744.154,629.32,638.142,671.728,800.475,-3.37431,1801.46,-3.63429,908.728,1104.95,352.993,732.65,1455.41,-3.69215,216.979,6700970,7930.4,755.001,237.799,1294.16,81.4682,0.943531,0.908781,0.94291,0.856035,0.177596,0.822404,866.849
PD-SC2-02,J05,Mut;Procaine HCl,5.00E-06,S4023-01,Procaine HCl,NMDAR#Sodium Channel#AChR,2.15810476,10.1830913,3174,192.622,0.00226525,0.00252213,0.478307,0.453753,33.795,39.4906,38.4041,44.3083,844.612,717.599,326.045,1305650,715.583,2.04427,1.81911,116.996,6091.91,1785.77,1819.47,3493.55,1690.59,0.545233,727.253,350.442,1229480,530.886,530.922,574.701,584.192,618.581,782.677,-4.02246,1669.32,-4.28212,852.18,1034.1,351.996,697.735,1353.25,-4.39233,201.251,4942400,6750.82,691.482,243.974,1226.16,67.7053,0.939509,0.897921,0.935413,0.870825,0.164077,0.835923,811.647
PD-SC2-02,J06,Mut;Butylscopolamine Bromide,5.00E-06,S2378-01,Butylscopolamine Bromide,Others,1.523259157,11.96444912,3133,185.733,0.00224061,0.00250137,0.413477,0.464166,41.7754,40.7227,48.0435,46.8909,850.635,734.097,310.422,1636830,728.611,1.90041,2.09445,130.954,6853.82,2180.86,2229.71,4111.52,2046.1,0.562835,738.393,325.026,1510820,551.542,551.85,754.08,778.186,629.993,836.612,-5.87047,1765.21,-5.58715,873.629,1083.23,354.102,724.13,1424.8,-5.73573,207.763,6168960,8317.61,779.094,251.873,1180.05,68.6312,0.935844,0.900415,0.936483,0.880945,0.200765,0.799235,921.358
